LANDING_YEAR,MANAGEMENT_GROUP_CODE,COMPLEX1_CODE,COMPLEX2_CODE,PACFIN_SPECIES_CODE,COMMON_NAME,TOTAL_LANDED_WEIGHT_MTONS,TOTAL_LANDED_WEIGHT_PPP,TOTAL_EXVESSEL_REVENUE,TOTAL_CONFIDENTIAL_FLAG
2018,GRND,ROCK,....,BLUR,BLUE ROCKFISH,7.5,,42904.28,
2018,GRND,ROCK,....,BNK1,NOM. BANK ROCKFISH,0.8,,3034.3,*
2018,GRND,ROCK,....,BRW1,NOM. BROWN ROCKFISH,6,,68418.19,*
2018,GRND,ROCK,....,BRWN,BROWN ROCKFISH,11.9,,183436.19,*
2018,GRND,ROCK,....,BSPR,BLACKSPOTTED ROCKFISH,1.2,,1671.06,
2018,GRND,ROCK,....,BYEL,BLACK AND YELLOW ROCKFISH,10.6,,190956.17,*
2018,GRND,ROCK,....,BYL1,NOM. BLACK-AND-YELLOW ROCKFISH,6.8,,119889.65,*
2018,GRND,ROCK,....,CHN1,NOM. CHINA ROCKFISH,1.7,,25304.7,
2018,GRND,ROCK,....,CHNA,CHINA ROCKFISH,5.2,,71642.62,
2018,GRND,ROCK,....,CLC1,NOM. CALICO ROCKFISH,0,,0,*
2018,GRND,ROCK,....,CLP1,NOM. CHILIPEPPER,2.9,,13598.34,
2018,GRND,ROCK,....,CLPR,CHILIPEPPER ROCKFISH,357.1,,353790.25,*
2018,GRND,ROCK,....,CNR1,NOM. CANARY ROCKFISH,27.1,,36337.71,
2018,GRND,ROCK,....,CNRY,CANARY ROCKFISH,435.2,,349623.74,*
2018,GRND,ROCK,....,COP1,NOM. COPPER ROCKFISH,2.9,,26381.22,
2018,GRND,ROCK,....,COPP,COPPER ROCKFISH,13,,133174.53,
2018,GRND,ROCK,....,CWCD,COWCOD ROCKFISH,0.4,,337.54,*
2018,GRND,ROCK,....,DBR1,NOM. DARKBLOTCHED ROCKFISH,11.9,,10799.08,*
2018,GRND,ROCK,....,DBRK,DARKBLOTCHED ROCKFISH,300.6,,193844.57,*
2018,GRND,ROCK,....,DEAC,DEACON ROCKFISH,2.4,,6990.16,
2018,GRND,ROCK,....,FLAG,FLAG ROCKFISH,0.1,,216.49,
2018,GRND,ROCK,....,FLG1,NOM. FLAG ROCKFISH,0.1,,935.65,*
2018,GRND,ROCK,....,GBL1,NOM. GREENBLOTCHED ROCKFISH,0.2,,314.35,
2018,GRND,ROCK,....,GBLC,GREENBLOTCHED ROCKFISH,0,,0,*
2018,GRND,ROCK,....,GPH1,NOM. GOPHER ROCKFISH,12.3,,193202.76,*
2018,GRND,ROCK,....,GPHR,GOPHER ROCKFISH,16.6,,271166.29,
2018,GRND,ROCK,....,GRAS,GRASS ROCKFISH,6.6,,148925.45,*
2018,GRND,ROCK,....,GRS1,NOM. GRASS ROCKFISH,2.5,,50386.36,
2018,GRND,ROCK,....,GSP1,NOM. GREENSPOTTED ROCKFISH,0.2,,1655.1,*
2018,GRND,ROCK,....,GSPT,GREENSPOTTED ROCKFISH,2.8,,12397.06,*
2018,GRND,ROCK,....,GSR1,NOM. GREENSTRIPED ROCKFISH,0.1,,552.45,*
2018,GRND,ROCK,....,GSRK,GREENSTRIPED ROCKFISH,11.4,,4832.08,*
2018,GRND,ROCK,....,HLQN,HARLEQUIN ROCKFISH,0,,2.42,*
2018,GRND,ROCK,....,HNY1,NOM. HONEYCOMB ROCKFISH,0,,0,*
2018,GRND,ROCK,....,HNYC,HONEYCOMB ROCKFISH,0,,98,
2018,GRND,ROCK,....,KLP1,NOM. KELP ROCKFISH,0.5,,3525.32,
2018,GRND,ROCK,....,KLPR,KELP ROCKFISH,0.4,,4412.78,
2018,GRND,ROCK,....,MXR1,NOM. MEXICAN ROCKFISH,0.5,,5357.95,
2018,GRND,ROCK,....,NUSF,NOR. UNSP. SHELF ROCKFISH,17.6,,13948.12,
2018,GRND,ROCK,....,NUSP,NOR. UNSP. SLOPE ROCKFISH,3.9,,7659.5,*
2018,GRND,ROCK,....,OLV1,NOM. OLIVE ROCKFISH,0.4,,2489.05,*
2018,GRND,ROCK,....,OLVE,OLIVE ROCKFISH,0.1,,740.43,
2018,GRND,ROCK,....,PGMY,PYGMY ROCKFISH,0,,0.04,
2018,GRND,ROCK,....,PNK1,NOM. PINK ROCKFISH,0,,0,*
2018,GRND,ROCK,....,PNKR,PINK ROCKFISH,0,,0,*
2018,GRND,ROCK,....,POP,PACIFIC OCEAN PERCH,137.6,,57037.14,*
2018,GRND,ROCK,....,POP2,NOM. POP,2.4,,2080.29,*
2018,GRND,ROCK,....,QLB1,NOM. QUILLBACK ROCKFISH,2.2,,24104.25,*
2018,GRND,ROCK,....,QLBK,QUILLBACK ROCKFISH,2.3,,18304.87,
2018,GRND,ROCK,....,RBR1,NOM. ROUGHEYE + BLACKSPOTTED,3.7,,8139.13,*
2018,GRND,ROCK,....,RCK2,UNSP. BOLINA RCKFSH,0.2,,1661.88,*
2018,GRND,ROCK,....,RCK4,UNSP. REDS RCKFSH,0.6,,3529.4,*
2018,GRND,ROCK,....,RCK5,UNSP. SMALL REDS RCKFSH,0,,0,*
2018,GRND,ROCK,....,RCK6,UNSP. ROSEFISH RCKFSH,0,,0,*
2018,GRND,ROCK,....,RDB1,NOM. REDBANDED ROCKFISH,1.3,,3594.7,*
2018,GRND,ROCK,....,RDBD,REDBANDED ROCKFISH,34.5,,58220.7,*
2018,GRND,ROCK,....,REDS,REDSTRIPE ROCKFISH,23.2,,4668.15,*
2018,GRND,ROCK,....,REY1,NOM. ROUGHEYE ROCKFISH,0.1,,348.9,*
2018,GRND,ROCK,....,REYE,ROUGHEYE ROCKFISH,158.2,,54896.21,*
2018,GRND,ROCK,....,ROS1,NOM. ROSY ROCKFISH,0.5,,3124.49,
2018,GRND,ROCK,....,ROSY,ROSY ROCKFISH,0.1,,230.19,
2018,GRND,ROCK,....,RST1,NOM. ROSETHORN ROCKFISH,0.2,,1445.02,
2018,GRND,ROCK,....,RSTN,ROSETHORN ROCKFISH,7.7,,2613.04,*
2018,GRND,ROCK,....,SBL1,NOM. SHORTBELLY ROCKFISH,3.5,,147.29,*
2018,GRND,ROCK,....,SBLY,SHORTBELLY ROCKFISH,308.6,,6577,
2018,GRND,ROCK,....,SCOR,CALIFORNIA SCORPIONFISH,1.4,,17178.5,
2018,GRND,ROCK,....,SCR1,NOM. CALIFORNIA SCORPIONFISH,0.2,,1494.14,
2018,GRND,ROCK,....,SHRP,SHARPCHIN ROCKFISH,8,,1369.21,*
2018,GRND,ROCK,....,SLGR,SILVERGRAY ROCKFISH,6.5,,2440.94,
2018,GRND,ROCK,....,SNOS,SPLITNOSE ROCKFISH,167.2,,23253.66,*
2018,GRND,ROCK,....,SNS1,NOM. SPLITNOSE ROCKFISH,0,,149.58,
2018,GRND,ROCK,....,SPK1,NOM. SPECKLED ROCKFISH,0.3,,3412.95,*
2018,GRND,ROCK,....,SPKL,SPECKLED ROCKFISH,0.6,,3816.3,
2018,GRND,ROCK,....,SQR1,NOM. SQUARESPOT,0.1,,449.25,
2018,GRND,ROCK,....,SRK1,NOM. SHORTRAKER ROCKFISH,0.5,,599.33,*
2018,GRND,ROCK,....,SRKR,SHORTRAKER ROCKFISH,8.5,,10109.18,*
2018,GRND,ROCK,....,STAR,STARRY ROCKFISH,1,,9168.17,
2018,GRND,ROCK,....,STL1,NOM. STRIPETAIL ROCKFISH,0.5,,66.8,*
2018,GRND,ROCK,....,STR1,NOM. STARRY ROCKFISH,0.3,,3580.26,*
2018,GRND,ROCK,....,STRK,STRIPETAIL ROCKFISH,1.3,,544.95,*
2018,GRND,ROCK,....,TGR1,NOM. TIGER ROCKFISH,0.1,,1404.15,*
2018,GRND,ROCK,....,TIGR,TIGER ROCKFISH,0.2,,1340.38,
2018,GRND,ROCK,....,TRE1,NOM. TREEFISH,0.3,,4458.28,
2018,GRND,ROCK,....,TREE,TREEFISH,2,,42949.68,
2018,GRND,ROCK,....,UDNR,UNSP. DEEP NEAR-SHORE RF,0,,0,*
2018,GRND,ROCK,....,UPOP,UNSP. POP GROUP,0,,0,*
2018,GRND,ROCK,....,URCK,UNSP. ROCKFISH,13,,14931.35,*
2018,GRND,ROCK,....,USHR,UNSP. NEAR-SHORE ROCKFISH,0.1,,284.88,*
2018,GRND,ROCK,....,USLF,UNSP. SHELF ROCKFISH,2.4,,12546.35,
2018,GRND,ROCK,....,USLP,UNSP. SLOPE ROCKFISH,0,,0,*
2018,GRND,ROCK,....,VRM1,NOM. VERMILLION ROCKFISH,3.2,,22983.99,
2018,GRND,ROCK,....,VRML,VERMILION ROCKFISH,59.9,,409812.53,
2018,GRND,ROCK,....,WDOW,WIDOW ROCKFISH,10373.9,,5757617.6,*
2018,GRND,ROCK,....,WDW1,NOM. WIDOW ROCKFISH,4.1,,9047.97,*
2018,GRND,ROCK,....,YEY1,NOM. YELLOWEYE ROCKFISH,0.4,,809.75,*
2018,GRND,ROCK,....,YEYE,YELLOWEYE ROCKFISH,0,,40.27,*
2018,GRND,ROCK,....,YMTH,YELLOWMOUTH ROCKFISH,27.1,,5750.14,*
2018,GRND,ROCK,....,YTR1,NOM. YELLOWTAIL ROCKFISH,27.7,,52163.99,
2018,GRND,ROCK,....,YTRK,YELLOWTAIL ROCKFISH,3202.2,,1917194.23,
2018,GRND,ROCK,TRNY,LSP1,NOM. LONGSPINE THORNYHEAD,52.1,,82880.94,*
2018,GRND,ROCK,TRNY,LSPN,LONGSPINE THORNYHEAD,322.6,,324152.56,*
2018,GRND,ROCK,TRNY,SSP1,NOM. SHORTSPINE THORNYHEAD,44.1,,103548.07,
2018,GRND,ROCK,TRNY,SSPN,SHORTSPINE THORNYHEAD,775,,3038298.79,
2018,GRND,ROCK,TRNY,THDS,THORNYHEADS (MIXED),0.4,,2355.87,*
2018,GRND,ROCK,TRNY SUBTOTAL,,__THORNYHEADS COMPLEX,1194.2,,3551236.23,*
2018,GRND,ROCK SUBTOTAL,,,__ALL ROCKFISH,17604,,15998766.73,*
2018,GRND,ROND,....,CBZ1,NOM. CABEZON,12.4,,163021.51,
2018,GRND,ROND,....,CBZN,CABEZON,39.5,,373042.35,
2018,GRND,ROND,....,CPLN,CAPELIN,0,,0,*
2018,GRND,ROND,....,KGL1,NOM. KELP GREENLING,21.1,,233061.93,*
2018,GRND,ROND,....,KLPG,KELP GREENLING,0.8,,11269.78,
2018,GRND,ROND,....,LCD1,NOM. LINGCOD,26.6,,175335.74,
2018,GRND,ROND,....,LCOD,LINGCOD,631.1,,1927318.87,
2018,GRND,ROND,....,PCOD,PACIFIC COD,5.3,,6995.4,*
2018,GRND,ROND,....,PLCK,WALLEYE POLLOCK,11.7,,593.13,*
2018,GRND,ROND,....,PWHT,PACIFIC WHITING,310933.1,,52111132.47,*
2018,GRND,ROND,....,SABL,SABLEFISH,4479.6,,22621831.07,
2018,GRND,ROND,....,URND,UNSP. ROUNDFISH,0,,0,*
2018,GRND,ROND SUBTOTAL,,,__ALL ROUNDFISH,316161.2,,77623602.25,*
2019,GRND,FLAT,....,BSOL,BUTTER SOLE,0,,0,*
2019,GRND,FLAT,....,CSOL,CURLFIN SOLE,0.4,,620.38,*
2019,GRND,FLAT,....,DOVR,DOVER SOLE,5753.5,,5349049.09,
2019,GRND,FLAT,....,DSOL,DEEPSEA SOLE,6.1,,5942.11,*
2019,GRND,FLAT,....,DTRB,DIAMOND TURBOT,0,,44.76,
2019,GRND,FLAT,....,DVR1,NOM. DOVER SOLE,1.3,,2563.81,*
2019,GRND,FLAT,....,EGL1,NOM. ENGLISH SOLE,1.6,,2869.37,
2019,GRND,FLAT,....,EGLS,ENGLISH SOLE,139.1,,73503.33,
2019,GRND,FLAT,....,FNTS,FANTAIL SOLE,2.1,,8328.1,
2019,GRND,FLAT,....,FSOL,FLATHEAD SOLE,6.4,,2631.7,*
2019,GRND,FLAT,....,HTRB,HORNYHEAD TURBOT,0.1,,199.12,
2019,GRND,FLAT,....,OFLT,OTHER FLATFISH,3.1,,0,*
2019,GRND,FLAT,....,PTR1,NOM. PETRALE SOLE,1.9,,9292.38,
2019,GRND,FLAT,....,PTRL,PETRALE SOLE,2393,,6294638.49,
2019,GRND,FLAT,....,REX,REX SOLE,346.7,,245288.16,*
2019,GRND,FLAT,....,REX1,NOM. REX SOLE,1,,328.95,
2019,GRND,FLAT,....,RSL1,NOM. ROCK SOLE,0.5,,1395.98,*
2019,GRND,FLAT,....,RSOL,ROCK SOLE,0.6,,404.34,*
2019,GRND,FLAT,....,SFL1,NOM. STARRY FLOUNDER,0.4,,1364.46,*
2019,GRND,FLAT,....,SLNS,SLENDER SOLE,0,,0,*
2019,GRND,FLAT,....,SSO1,NOM. SAND SOLE,0.2,,532.95,*
2019,GRND,FLAT,....,SSOL,SAND SOLE,4.2,,8977.76,*
2019,GRND,FLAT,....,STRY,STARRY FLOUNDER,8.8,,18508.83,*
2019,GRND,FLAT,....,UFLT,UNSP. FLATFISH,0.7,,1118.79,*
2019,GRND,FLAT,SDAB,PDAB,PACIFIC SANDDAB,21.8,,41826.04,*
2019,GRND,FLAT,SDAB,PDB1,NOM. PACIFIC SANDDAB,29.1,,58893.98,
2019,GRND,FLAT,SDAB,UDAB,UNSP. SANDDABS,2.3,,16594.81,*
2019,GRND,FLAT,SDAB SUBTOTAL,,__SANDDABS,53.2,,117314.83,*
2019,GRND,FLAT,TRBT,ART1,NOM. ARROWTOOTH FLOUNDER,0.1,,216.34,*
2019,GRND,FLAT,TRBT,ARTH,ARROWTOOTH FLOUNDER,443,,76130.81,*
2019,GRND,FLAT,TRBT,UTRB,UNSP. TURBOTS,0,,0,*
2019,GRND,FLAT,TRBT SUBTOTAL,,__TURBOTS,443.1,,76347.15,*
2019,GRND,FLAT SUBTOTAL,,,__ALL FLATFISH,9168,,12221264.84,*
2019,GRND,MGRN,....,GRDR,UNSP. GRENADIERS,14.4,,12453.71,
2019,GRND,MGRN,....,OGRN,OTHER GROUNDFISH,0.7,,0,*
2019,GRND,MGRN,....,RATF,SPOTTED RATFISH,3.9,,486.3,*
2019,GRND,MGRN,SHRK,DSRK,SPINY DOGFISH,847.4,,3096.52,*
2019,GRND,MGRN,SHRK,LSRK,LEOPARD SHARK,3.9,,9276.92,
2019,GRND,MGRN,SHRK,SSRK,SOUPFIN SHARK,8.1,,17868.74,*
2019,GRND,MGRN,SHRK SUBTOTAL,,__ALL SHARKS,859.4,,30242.18,*
2019,GRND,MGRN,SKAT,BSK1,NOM. BIG SKATE,5.3,,4454.04,*
2019,GRND,MGRN,SKAT,BSKT,BIG SKATE,129.2,,96765.38,*
2019,GRND,MGRN,SKAT,CSKT,CALIFORNIA SKATE,1.4,,1521.3,*
2019,GRND,MGRN,SKAT,LSKT,LONGNOSE SKATE,574.4,,388665.74,
2019,GRND,MGRN,SKAT,USKT,UNSP. SKATE,6.2,,3748.09,*
2019,GRND,MGRN,SKAT SUBTOTAL,,__ALL SKATES & RAYS,716.5,,495154.55,*
2019,GRND,MGRN SUBTOTAL,,,__MISC. GROUNDFISH,1594.9,,538336.74,*
2019,GRND,ROCK,....,ARR1,NOM. AURORA ROCKFISH,0.1,,280.95,*
2019,GRND,ROCK,....,ARRA,AURORA ROCKFISH,30.7,,16404.48,
2019,GRND,ROCK,....,BANK,BANK ROCKFISH,28,,28904.79,
2019,GRND,ROCK,....,BCAC,BOCACCIO,441.3,,466134.24,
2019,GRND,ROCK,....,BCC1,NOM. BOCACCIO,2.3,,6731.14,
2019,GRND,ROCK,....,BGL1,NOM. BLACKGILL ROCKFISH,5.9,,16592.56,
2019,GRND,ROCK,....,BLCK,BLACK ROCKFISH,162.7,,749139.69,*
2019,GRND,ROCK,....,BLGL,BLACKGILL ROCKFISH,33.5,,103871.54,
2019,GRND,ROCK,....,BLK1,NOM. BLACK ROCKFISH,4.4,,26391.46,*
2019,GRND,ROCK,....,BLU1,NOM. BLUE ROCKFISH,8.2,,42487.34,*
2019,GRND,ROCK,....,BLUR,BLUE ROCKFISH,12.1,,71092.87,
2019,GRND,ROCK,....,BNK1,NOM. BANK ROCKFISH,0.3,,1943.05,*
2019,GRND,ROCK,....,BRW1,NOM. BROWN ROCKFISH,3.1,,32682.13,*
2019,GRND,ROCK,....,BRWN,BROWN ROCKFISH,12.2,,184415.3,
2019,GRND,ROCK,....,BSPR,BLACKSPOTTED ROCKFISH,0.6,,643.4,*
2019,GRND,ROCK,....,BYEL,BLACK AND YELLOW ROCKFISH,8.9,,156453.98,
2019,GRND,ROCK,....,BYL1,NOM. BLACK-AND-YELLOW ROCKFISH,8.5,,155073.11,
2019,GRND,ROCK,....,CHN1,NOM. CHINA ROCKFISH,1.5,,22743.21,
2019,GRND,ROCK,....,CHNA,CHINA ROCKFISH,6.4,,83981.68,
2019,GRND,ROCK,....,CLC1,NOM. CALICO ROCKFISH,0,,0,*
2019,GRND,ROCK,....,CLCO,CALICO ROCKFISH,0,,0,*
2019,GRND,ROCK,....,CLP1,NOM. CHILIPEPPER,0.9,,3725.51,*
2019,GRND,ROCK,....,CLPR,CHILIPEPPER ROCKFISH,574.5,,560833.62,*
2019,GRND,ROCK,....,CNR1,NOM. CANARY ROCKFISH,23,,39514.65,
2019,GRND,ROCK,....,CNRY,CANARY ROCKFISH,419.7,,466430.38,
2019,GRND,ROCK,....,COP1,NOM. COPPER ROCKFISH,5.3,,69301.43,
2019,GRND,ROCK,....,COPP,COPPER ROCKFISH,11.2,,102906.04,
2019,GRND,ROCK,....,CWCD,COWCOD ROCKFISH,0.8,,469.54,*
2019,GRND,ROCK,....,DBR1,NOM. DARKBLOTCHED ROCKFISH,10.1,,11309.53,*
2019,GRND,ROCK,....,DBRK,DARKBLOTCHED ROCKFISH,379.1,,236570.98,*
2019,GRND,ROCK,....,DEAC,DEACON ROCKFISH,5.1,,13529.59,
2019,GRND,ROCK,....,FLAG,FLAG ROCKFISH,0,,0,*
2019,GRND,ROCK,....,FLG1,NOM. FLAG ROCKFISH,0.1,,769.15,
2019,GRND,ROCK,....,FRCK,FRECKLED ROCKFISH,0,,184.43,
2019,GRND,ROCK,....,GBL1,NOM. GREENBLOTCHED ROCKFISH,0,,60.6,*
2019,GRND,ROCK,....,GBLC,GREENBLOTCHED ROCKFISH,1.1,,7683.05,
2019,GRND,ROCK,....,GPH1,NOM. GOPHER ROCKFISH,14.7,,240582.66,*
2019,GRND,ROCK,....,GPHR,GOPHER ROCKFISH,14.2,,242135.75,
2019,GRND,ROCK,....,GRAS,GRASS ROCKFISH,4.9,,106213.95,*
2019,GRND,ROCK,....,GRS1,NOM. GRASS ROCKFISH,5.5,,130111.69,
2019,GRND,ROCK,....,GSP1,NOM. GREENSPOTTED ROCKFISH,0,,183.58,
2019,GRND,ROCK,....,GSPT,GREENSPOTTED ROCKFISH,4.3,,15170.92,
2019,GRND,ROCK,....,GSR1,NOM. GREENSTRIPED ROCKFISH,1.7,,363.03,*
2019,GRND,ROCK,....,GSRK,GREENSTRIPED ROCKFISH,11.4,,6763.9,
2019,GRND,ROCK,....,HBRK,HALFBANDED ROCKFISH,0,,0,*
2019,GRND,ROCK,....,HLQN,HARLEQUIN ROCKFISH,0,,1.07,*
2019,GRND,ROCK,....,HNY1,NOM. HONEYCOMB ROCKFISH,0,,0,*
2019,GRND,ROCK,....,KLP1,NOM. KELP ROCKFISH,0.6,,7789.9,
2019,GRND,ROCK,....,KLPR,KELP ROCKFISH,0.3,,1758.39,
2019,GRND,ROCK,....,MXR1,NOM. MEXICAN ROCKFISH,0,,0,*
2019,GRND,ROCK,....,MXRF,MEXICAN ROCKFISH,0.3,,1461.78,
2019,GRND,ROCK,....,NUSF,NOR. UNSP. SHELF ROCKFISH,5.1,,4849.61,
2019,GRND,ROCK,....,NUSP,NOR. UNSP. SLOPE ROCKFISH,2.7,,4032.04,
2019,GRND,ROCK,....,OLV1,NOM. OLIVE ROCKFISH,1.4,,10540.38,*
2019,GRND,ROCK,....,OLVE,OLIVE ROCKFISH,0.2,,849.46,
2019,GRND,ROCK,....,PNK1,NOM. PINK ROCKFISH,0,,0,*
2019,GRND,ROCK,....,PNKR,PINK ROCKFISH,0.5,,2587.61,
2019,GRND,ROCK,....,POP,PACIFIC OCEAN PERCH,595.7,,386879.83,
2019,GRND,ROCK,....,POP2,NOM. POP,2.1,,1708.63,*
2019,GRND,ROCK,....,QLB1,NOM. QUILLBACK ROCKFISH,0.9,,7167.57,*
2019,GRND,ROCK,....,QLBK,QUILLBACK ROCKFISH,5.8,,57297.86,
2019,GRND,ROCK,....,RBR1,NOM. ROUGHEYE + BLACKSPOTTED,2.4,,5209.4,
2019,GRND,ROCK,....,RCK2,UNSP. BOLINA RCKFSH,2.1,,22206.25,*
2019,GRND,ROCK,....,RCK3,UNSP. DPWTR REDS RCKFSH,0,,0,*
2019,GRND,ROCK,....,RCK4,UNSP. REDS RCKFSH,0,,308.37,
2019,GRND,ROCK,....,RCK6,UNSP. ROSEFISH RCKFSH,0,,29.8,*
2019,GRND,ROCK,....,RCK7,UNSP. GOPHER ROCKFISH,0,,295.48,*
2019,GRND,ROCK,....,RCK8,CANARY+VERMILION RCKFSH,0,,76.1,*
2019,GRND,ROCK,....,RCK9,BLACK+BLUE ROCKFISH,0,,60.5,*
2019,GRND,ROCK,....,RDB1,NOM. REDBANDED ROCKFISH,1.8,,5194.84,*
2019,GRND,ROCK,....,RDBD,REDBANDED ROCKFISH,37.6,,39828.61,
2019,GRND,ROCK,....,REDS,REDSTRIPE ROCKFISH,41.4,,18454.86,*
2019,GRND,ROCK,....,REY1,NOM. ROUGHEYE ROCKFISH,0,,0,*
2019,GRND,ROCK,....,REYE,ROUGHEYE ROCKFISH,163,,65281.36,*
2019,GRND,ROCK,....,ROS1,NOM. ROSY ROCKFISH,0.3,,2428.83,*
2019,GRND,ROCK,....,ROSY,ROSY ROCKFISH,0.1,,524.81,*
2019,GRND,ROCK,....,RST1,NOM. ROSETHORN ROCKFISH,0,,103.23,*
2019,GRND,ROCK,....,RSTN,ROSETHORN ROCKFISH,37,,34676.78,
2019,GRND,ROCK,....,SBL1,NOM. SHORTBELLY ROCKFISH,27.1,,15.6,*
2019,GRND,ROCK,....,SBLY,SHORTBELLY ROCKFISH,366.2,,5833.19,
2019,GRND,ROCK,....,SCR1,NOM. CALIFORNIA SCORPIONFISH,1.5,,17982.65,
2019,GRND,ROCK,....,SHRP,SHARPCHIN ROCKFISH,32.9,,12153.62,
2019,GRND,ROCK,....,SLGR,SILVERGRAY ROCKFISH,77.9,,71987.51,
2019,GRND,ROCK,....,SNOS,SPLITNOSE ROCKFISH,152.9,,31694.79,
2019,GRND,ROCK,....,SNS1,NOM. SPLITNOSE ROCKFISH,0,,0,*
2019,GRND,ROCK,....,SPK1,NOM. SPECKLED ROCKFISH,0.2,,873.15,
2019,GRND,ROCK,....,SPKL,SPECKLED ROCKFISH,0.3,,2074.91,
2019,GRND,ROCK,....,SQR1,NOM. SQUARESPOT,0,,173.5,
2019,GRND,ROCK,....,SRK1,NOM. SHORTRAKER ROCKFISH,1,,1103.54,*
2019,GRND,ROCK,....,SRKR,SHORTRAKER ROCKFISH,7.2,,7280.74,
2019,GRND,ROCK,....,STAR,STARRY ROCKFISH,2.1,,13432.26,
2019,GRND,ROCK,....,STL1,NOM. STRIPETAIL ROCKFISH,1.2,,36.6,
2019,GRND,ROCK,....,STR1,NOM. STARRY ROCKFISH,0.5,,3660.86,*
2019,GRND,ROCK,....,STRK,STRIPETAIL ROCKFISH,3,,1116.82,*
2019,GRND,ROCK,....,TGR1,NOM. TIGER ROCKFISH,0.1,,444.75,
2019,GRND,ROCK,....,TIGR,TIGER ROCKFISH,0.3,,3262.54,*
2019,GRND,ROCK,....,TRE1,NOM. TREEFISH,0.5,,9792.7,
2019,GRND,ROCK,....,TREE,TREEFISH,1.8,,37082.5,
2019,GRND,ROCK,....,UDNR,UNSP. DEEP NEAR-SHORE RF,0,,0,*
2019,GRND,ROCK,....,UPOP,UNSP. POP GROUP,0,,0,*
2019,GRND,ROCK,....,URCK,UNSP. ROCKFISH,1,,7337.22,
2019,GRND,ROCK,....,USHR,UNSP. NEAR-SHORE ROCKFISH,0,,0,*
2019,GRND,ROCK,....,USLF,UNSP. SHELF ROCKFISH,5.9,,42307.43,
2019,GRND,ROCK,....,USLP,UNSP. SLOPE ROCKFISH,7.2,,14381.73,
2019,GRND,ROCK,....,VRM1,NOM. VERMILLION ROCKFISH,4.4,,37340.49,
2019,GRND,ROCK,....,VRML,VERMILION ROCKFISH,66.6,,437623.86,
2019,GRND,ROCK,....,WDOW,WIDOW ROCKFISH,9424.4,,5424982.38,*
2019,GRND,ROCK,....,WDW1,NOM. WIDOW ROCKFISH,1.2,,5632.59,*
2019,GRND,ROCK,....,YEY1,NOM. YELLOWEYE ROCKFISH,0.1,,121.6,*
2019,GRND,ROCK,....,YEYE,YELLOWEYE ROCKFISH,0.8,,1158.56,*
2019,GRND,ROCK,....,YMTH,YELLOWMOUTH ROCKFISH,25.7,,9985.77,*
2019,GRND,ROCK,....,YTR1,NOM. YELLOWTAIL ROCKFISH,35.8,,71814.38,
2019,GRND,ROCK,....,YTRK,YELLOWTAIL ROCKFISH,3353.2,,2146009.25,*
2019,GRND,ROCK,TRNY,LSP1,NOM. LONGSPINE THORNYHEAD,4.5,,10852,*
2019,GRND,ROCK,TRNY,LSPN,LONGSPINE THORNYHEAD,256.5,,253869.09,*
2019,GRND,ROCK,TRNY,SSP1,NOM. SHORTSPINE THORNYHEAD,53.9,,160105.87,
2019,GRND,ROCK,TRNY,SSPN,SHORTSPINE THORNYHEAD,660.2,,2406009.07,
2019,GRND,ROCK,TRNY,THDS,THORNYHEADS (MIXED),3.3,,58629.58,*
2019,GRND,ROCK,TRNY SUBTOTAL,,__THORNYHEADS COMPLEX,978.4,,2889465.61,*
2019,GRND,ROCK SUBTOTAL,,,__ALL ROCKFISH,17741,,16410547.35,*
2019,GRND,ROND,....,CBZ1,NOM. CABEZON,9.8,,153087.66,
2019,GRND,ROND,....,CBZN,CABEZON,43.8,,422232.99,
2019,GRND,ROND,....,KGL1,NOM. KELP GREENLING,12.2,,136308.18,*
2019,GRND,ROND,....,KLPG,KELP GREENLING,0.5,,6407.45,*
2019,GRND,ROND,....,LCD1,NOM. LINGCOD,40.3,,269599.55,
2019,GRND,ROND,....,LCOD,LINGCOD,651.4,,1888592.39,
2019,GRND,ROND,....,PCOD,PACIFIC COD,6.4,,7659.8,*
2019,GRND,ROND,....,PLCK,WALLEYE POLLOCK,82.2,,6594.18,*
2019,GRND,ROND,....,PWHT,PACIFIC WHITING,311813.6,,63356995.82,
2019,GRND,ROND,....,SABL,SABLEFISH,4614.6,,19280991.24,
2019,GRND,ROND,....,URND,UNSP. ROUNDFISH,0,,0,*
2019,GRND,ROND SUBTOTAL,,,__ALL ROUNDFISH,317274.8,,85528469.26,*
2020,GRND,FLAT,....,BSOL,BUTTER SOLE,0,,0,*
2020,GRND,FLAT,....,CSOL,CURLFIN SOLE,0.1,,18.43,*
2020,GRND,FLAT,....,CTRB,C-O SOLE,0,,0,*
2020,GRND,FLAT,....,DOVR,DOVER SOLE,4685.5,,3904164.16,
2020,GRND,FLAT,....,DSOL,DEEPSEA SOLE,0.1,,0,*
2020,GRND,FLAT,....,DVR1,NOM. DOVER SOLE,1.7,,2261.55,*
2020,GRND,FLAT,....,EGL1,NOM. ENGLISH SOLE,1.8,,5098.63,*
2020,GRND,FLAT,....,EGLS,ENGLISH SOLE,80.4,,34800.61,*
2020,GRND,FLAT,....,FNTS,FANTAIL SOLE,1.3,,4461.21,
2020,GRND,FLAT,....,FSOL,FLATHEAD SOLE,12.9,,5841.7,
2020,GRND,FLAT,....,HTRB,HORNYHEAD TURBOT,0,,0,*
